0.005,138.5
0.01,75.2
0.015,60.8
0.02,60.1
0.025,61.0
0.03,66.1
0.035,66.9
0.04,66.4
0.045,66.7
0.05,66.5
0.055,94.5
0.06,94.6
0.065,95.0
0.07,95.3
0.075,94.1
0.08,94.7
0.085,94.8
0.09,94.5
0.095,94.7
0.1,94.6
