0.05,337.2
0.1,220.7
0.15,185.2
0.2,187.3
0.25,183.8
0.3,207.7
0.35,212.2
0.4,208.9
0.45,208.6
0.5,209.2
0.55,299.1
0.6,300.2
0.65,299.2
0.7,300.0
0.75,299.1
0.8,301.1
0.85,299.4
0.9,300.2
0.95,298.3
1.0,299.2
