0.005,294.8
0.01,181.7
0.015,151.9
0.02,156.4
0.025,152.0
0.03,173.2
0.035,175.1
0.04,172.7
0.045,173.9
0.05,174.4
0.055,247.7
0.06,247.0
0.065,248.0
0.07,248.9
0.075,247.0
0.08,247.0
0.085,247.1
0.09,247.3
0.095,247.4
0.1,247.5
