0.005,234.5
0.01,144.2
0.015,120.8
0.02,122.0
0.025,120.1
0.03,137.1
0.035,136.4
0.04,136.6
0.045,136.2
0.05,136.8
0.055,195.1
0.06,195.6
0.065,194.9
0.07,194.8
0.075,195.4
0.08,195.4
0.085,194.5
0.09,195.5
0.095,194.7
0.1,195.4
