0.005,189.9
0.01,112.2
0.015,93.2
0.02,91.2
0.025,90.2
0.03,101.9
0.035,101.4
0.04,101.8
0.045,101.1
0.05,101.4
0.055,144.4
0.06,144.9
0.065,144.7
0.07,144.4
0.075,144.4
0.08,144.1
0.085,144.8
0.09,144.4
0.095,145.1
0.1,144.7
