0.005,450.6
0.01,291.6
0.015,245.3
0.02,248.9
0.025,241.7
0.03,281.1
0.035,280.2
0.04,283.5
0.045,281.6
0.05,281.1
0.055,404.1
0.06,405.5
0.065,404.2
0.07,403.4
0.075,403.4
0.08,403.2
0.085,404.6
0.09,404.0
0.095,403.7
0.1,404.2
